#,old_path,new_path,bytes,mimetype,role,db_referenced,ref_columns,old_uid_in_consolidation
285,a4144901-50f9-4499-9a74-3ce834ef7458/8d4a4d22-41c0-43ab-ba99-92750f81e335/0973a848-dfde-4232-9d68-2d9effa4eeb3.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/0973a848-dfde-4232-9d68-2d9effa4eeb3.png,2702670,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
286,a4144901-50f9-4499-9a74-3ce834ef7458/8d4a4d22-41c0-43ab-ba99-92750f81e335/1a0ce95b-b475-443f-92ba-2ee74c3c0b8e.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/1a0ce95b-b475-443f-92ba-2ee74c3c0b8e.png,1956845,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
287,a4144901-50f9-4499-9a74-3ce834ef7458/8d4a4d22-41c0-43ab-ba99-92750f81e335/46255efb-1f17-42e4-88f1-f253a8a3b4d2.jpg,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/46255efb-1f17-42e4-88f1-f253a8a3b4d2.jpg,596957,image/jpeg,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
288,a4144901-50f9-4499-9a74-3ce834ef7458/8d4a4d22-41c0-43ab-ba99-92750f81e335/5ae3748a-b7a6-44cd-8470-ccd18656ad70.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/5ae3748a-b7a6-44cd-8470-ccd18656ad70.png,1951911,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
289,a4144901-50f9-4499-9a74-3ce834ef7458/8d4a4d22-41c0-43ab-ba99-92750f81e335/8c237065-29e1-4915-bb07-896477ad7505.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/8c237065-29e1-4915-bb07-896477ad7505.png,2743359,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
290,a4144901-50f9-4499-9a74-3ce834ef7458/8d4a4d22-41c0-43ab-ba99-92750f81e335/a56cae12-eae5-4030-93ad-36461f5a5381.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/a56cae12-eae5-4030-93ad-36461f5a5381.png,2743672,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
291,a4144901-50f9-4499-9a74-3ce834ef7458/8d4a4d22-41c0-43ab-ba99-92750f81e335/b046aaaf-f5f2-4803-bd64-ff4e8025e857.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/b046aaaf-f5f2-4803-bd64-ff4e8025e857.png,997770,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
292,c955dbe6-5b9d-42c1-87c4-2388bcc68369/8d4a4d22-41c0-43ab-ba99-92750f81e335/050ab877-0f00-4330-bdf3-92c489e9b909.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/050ab877-0f00-4330-bdf3-92c489e9b909.png,1017945,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
293,c955dbe6-5b9d-42c1-87c4-2388bcc68369/8d4a4d22-41c0-43ab-ba99-92750f81e335/050ab877-0f00-4330-bdf3-92c489e9b909_vton_raw.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/050ab877-0f00-4330-bdf3-92c489e9b909_vton_raw.png,1017945,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
294,c955dbe6-5b9d-42c1-87c4-2388bcc68369/8d4a4d22-41c0-43ab-ba99-92750f81e335/3c9ea094-78e5-4658-b65b-d124072ba330.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/3c9ea094-78e5-4658-b65b-d124072ba330.png,1017978,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
295,c955dbe6-5b9d-42c1-87c4-2388bcc68369/8d4a4d22-41c0-43ab-ba99-92750f81e335/3c9ea094-78e5-4658-b65b-d124072ba330_vton_raw.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/3c9ea094-78e5-4658-b65b-d124072ba330_vton_raw.png,1017978,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
296,c955dbe6-5b9d-42c1-87c4-2388bcc68369/8d4a4d22-41c0-43ab-ba99-92750f81e335/8a02674c-117d-41c6-9197-c3b52c49b533_detail_debug.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/8a02674c-117d-41c6-9197-c3b52c49b533_detail_debug.png,1637021,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
297,c955dbe6-5b9d-42c1-87c4-2388bcc68369/8d4a4d22-41c0-43ab-ba99-92750f81e335/8a02674c-117d-41c6-9197-c3b52c49b533_logo_composite.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/8a02674c-117d-41c6-9197-c3b52c49b533_logo_composite.png,1632092,image/png,composite/other,yes,artist_looks.composition_recipe_json|artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
298,c955dbe6-5b9d-42c1-87c4-2388bcc68369/8d4a4d22-41c0-43ab-ba99-92750f81e335/8a02674c-117d-41c6-9197-c3b52c49b533_vton_raw.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/8a02674c-117d-41c6-9197-c3b52c49b533_vton_raw.png,861839,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
299,c955dbe6-5b9d-42c1-87c4-2388bcc68369/8d4a4d22-41c0-43ab-ba99-92750f81e335/8cecfddb-aec2-4ed7-9606-224d5e550439.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/8cecfddb-aec2-4ed7-9606-224d5e550439.png,966386,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
300,c955dbe6-5b9d-42c1-87c4-2388bcc68369/8d4a4d22-41c0-43ab-ba99-92750f81e335/8cecfddb-aec2-4ed7-9606-224d5e550439_vton_raw.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/8cecfddb-aec2-4ed7-9606-224d5e550439_vton_raw.png,966386,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
301,c955dbe6-5b9d-42c1-87c4-2388bcc68369/8d4a4d22-41c0-43ab-ba99-92750f81e335/ad3f0840-6a7a-46f1-a95c-cc16aa8d55f3_detail_debug.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/ad3f0840-6a7a-46f1-a95c-cc16aa8d55f3_detail_debug.png,1637616,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
302,c955dbe6-5b9d-42c1-87c4-2388bcc68369/8d4a4d22-41c0-43ab-ba99-92750f81e335/ad3f0840-6a7a-46f1-a95c-cc16aa8d55f3_logo_composite.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/ad3f0840-6a7a-46f1-a95c-cc16aa8d55f3_logo_composite.png,1631751,image/png,composite/other,yes,artist_looks.composition_recipe_json|artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
303,c955dbe6-5b9d-42c1-87c4-2388bcc68369/8d4a4d22-41c0-43ab-ba99-92750f81e335/ad3f0840-6a7a-46f1-a95c-cc16aa8d55f3_vton_raw.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/ad3f0840-6a7a-46f1-a95c-cc16aa8d55f3_vton_raw.png,861778,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
304,c955dbe6-5b9d-42c1-87c4-2388bcc68369/8d4a4d22-41c0-43ab-ba99-92750f81e335/b4188df7-8005-45b9-b0a0-98542a503350.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/b4188df7-8005-45b9-b0a0-98542a503350.png,985905,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
305,c955dbe6-5b9d-42c1-87c4-2388bcc68369/8d4a4d22-41c0-43ab-ba99-92750f81e335/b4188df7-8005-45b9-b0a0-98542a503350_vton_raw.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/b4188df7-8005-45b9-b0a0-98542a503350_vton_raw.png,985905,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
306,c955dbe6-5b9d-42c1-87c4-2388bcc68369/8d4a4d22-41c0-43ab-ba99-92750f81e335/e36cde91-e282-4f4e-bf39-517fa50d3643_detail_debug.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/e36cde91-e282-4f4e-bf39-517fa50d3643_detail_debug.png,1637590,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
307,c955dbe6-5b9d-42c1-87c4-2388bcc68369/8d4a4d22-41c0-43ab-ba99-92750f81e335/e36cde91-e282-4f4e-bf39-517fa50d3643_logo_composite.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/e36cde91-e282-4f4e-bf39-517fa50d3643_logo_composite.png,1631932,image/png,composite/other,yes,artist_looks.composition_recipe_json|artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
308,c955dbe6-5b9d-42c1-87c4-2388bcc68369/8d4a4d22-41c0-43ab-ba99-92750f81e335/e36cde91-e282-4f4e-bf39-517fa50d3643_vton_raw.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/e36cde91-e282-4f4e-bf39-517fa50d3643_vton_raw.png,861728,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
309,c955dbe6-5b9d-42c1-87c4-2388bcc68369/8d4a4d22-41c0-43ab-ba99-92750f81e335/f2794ac7-63d9-4798-91a7-28ed3a1bb8cf_detail_debug.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/f2794ac7-63d9-4798-91a7-28ed3a1bb8cf_detail_debug.png,1636908,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
310,c955dbe6-5b9d-42c1-87c4-2388bcc68369/8d4a4d22-41c0-43ab-ba99-92750f81e335/f2794ac7-63d9-4798-91a7-28ed3a1bb8cf_logo_composite.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/f2794ac7-63d9-4798-91a7-28ed3a1bb8cf_logo_composite.png,1635002,image/png,composite/other,yes,artist_looks.composition_recipe_json|artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
311,c955dbe6-5b9d-42c1-87c4-2388bcc68369/8d4a4d22-41c0-43ab-ba99-92750f81e335/f2794ac7-63d9-4798-91a7-28ed3a1bb8cf_vton_raw.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/f2794ac7-63d9-4798-91a7-28ed3a1bb8cf_vton_raw.png,861630,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
312,c955dbe6-5b9d-42c1-87c4-2388bcc68369/hero_frame_768_1782083213.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/hero_frame_768_1782083213.png,1199114,image/png,hero-frame,yes,artist_looks.composition_recipe_json,yes
313,f58a8449-2c57-4c9d-bd08-abeaa4972166/8d4a4d22-41c0-43ab-ba99-92750f81e335/6ef589ba-1d13-4bef-8932-d8f371f4aba1.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/6ef589ba-1d13-4bef-8932-d8f371f4aba1.png,1045709,image/png,composite/other,yes,artist_looks.generated_image_url|artist_looks.generated_storage_path,yes
314,f58a8449-2c57-4c9d-bd08-abeaa4972166/8d4a4d22-41c0-43ab-ba99-92750f81e335/6ef589ba-1d13-4bef-8932-d8f371f4aba1_vton_raw.png,3ca10935-8c3d-4479-9a0c-8bfe8050840c/8d4a4d22-41c0-43ab-ba99-92750f81e335/6ef589ba-1d13-4bef-8932-d8f371f4aba1_vton_raw.png,1045709,image/png,composite/other,yes,artist_looks.composition_recipe_json,yes
